t, x, y, z
6.616,0.22416,0.87194,-0.87418
6.6161,-0.042474,0.62373,-0.9683
6.6162,-0.20919,0.72169,-1.0554
6.6163,-0.14492,1.2082,-0.70859
6.6163,-0.013472,1.7964,-0.46413
6.6164,0.046216,1.9583,-0.53822
6.6165,-0.022173,1.5125,-0.81206
6.6166,-0.092807,0.50894,-0.95258
6.6166,-0.37319,-0.62308,-1.027
6.6167,-0.678,-1.2438,-0.98149
6.6168,-0.82198,-1.0349,-1.0666
6.6169,-0.47264,-0.067547,-1.2019
6.617,0.13313,1.0507,-0.9538
6.617,0.67369,1.8499,-0.69315
6.6171,1.3752,1.9097,-0.31042
6.6172,1.8737,1.1787,-0.43587
6.6173,2.0394,-0.24418,-0.62009
6.6173,1.6259,-1.9138,-0.51306
6.6174,1.0904,-3.2034,-0.23988
6.6175,0.54374,-3.5038,-0.27926
6.6176,0.19778,-2.9575,-0.7593
6.6177,0.097111,-2.16,-0.93181
6.6177,0.094772,-1.7454,-0.63833
6.6178,0.061092,-2.0107,-0.37216
6.6179,0.46142,-2.5971,-0.33231
6.618,1.1989,-2.9503,-0.59164
6.618,1.8225,-2.9821,-1.148
6.6181,2.1889,-2.7835,-1.0387
6.6182,2.3584,-2.4618,-0.61934
6.6183,2.0664,-2.4404,-0.56311
6.6184,1.4453,-2.81,-0.83386
6.6184,0.77978,-3.7329,-0.93771
6.6185,0.23782,-4.6343,-0.69334
6.6186,-0.13416,-4.9136,-0.62467
6.6187,-0.18692,-4.5062,-0.33745
6.6188,0.25587,-3.4511,-0.045187
6.6188,0.97896,-2.2057,0.36655
6.6189,1.7059,-1.2232,0.37029
6.619,2.2171,-1.026,0.23089
6.6191,2.1959,-1.6814,0.42858
6.6191,1.8022,-2.5746,0.59595
6.6192,1.0689,-3.0621,0.37843
6.6193,0.28338,-3.059,0.15736
6.6194,-0.4283,-2.7498,0.14641
6.6195,-1.1338,-2.2625,0.077557
6.6195,-1.7066,-1.9683,0.31304
6.6196,-1.9094,-1.7393,0.50819
6.6197,-1.5908,-1.611,0.28076
6.6198,-1.0929,-1.2811,-0.0069231
6.6198,-0.53551,-0.78661,0.35373
6.6199,-0.10974,-0.3267,0.69063
6.62,0.23604,0.032464,0.82076
6.6201,0.3411,0.21911,0.69643
6.6202,0.41389,0.25831,0.58117
6.6202,0.32342,0.27908,0.42998
6.6203,0.029376,0.41183,0.33811
6.6204,-0.3803,0.55048,0.48125
6.6205,-0.93593,0.84181,0.38433
6.6205,-1.2173,0.89879,0.64853
6.6206,-1.2237,0.84069,0.69362
6.6207,-1.1096,0.88185,0.44635
6.6208,-0.98439,1.1749,0.19235
6.6209,-0.4645,1.4099,0.53261
6.6209,0.069044,1.3637,0.58706
6.621,0.23857,1.0267,0.26476
6.6211,0.26327,0.23585,0.27992
6.6212,0.17869,-0.6924,0.45309
6.6213,-0.22098,-1.4324,0.67856
6.6213,-0.8289,-1.6992,0.45047
6.6214,-1.0607,-1.4621,0.5604
6.6215,-1.1731,-0.76669,0.84181
6.6216,-0.85875,-0.13201,1.1396
6.6216,-0.21499,0.30649,1.1853
6.6217,0.3513,0.43391,1.0767
6.6218,0.80626,0.21396,1.0155
6.6219,1.3534,-0.3528,1.3058
6.622,1.3386,-0.70298,1.0924
6.622,0.97064,-0.52775,0.25634
6.6221,0.40126,0.051175,-0.022079
6.6222,-0.32389,0.65171,0.18702
6.6223,-1.2204,1.205,0.39836
6.6223,-1.9293,1.617,0.25775
6.6224,-2.0041,1.8154,0.22491
6.6225,-1.6353,1.9023,0.34428
6.6226,-1.0826,1.8861,0.30153
6.6227,-0.18589,1.7703,0.44757
6.6227,0.50071,1.4346,0.40154
6.6228,0.63318,0.63038,0.67884
6.6229,0.55244,-0.45477,1.2447
6.623,0.41043,-1.1464,1.2164
6.623,0.16728,-1.3045,0.75892
6.6231,-0.040977,-0.86679,0.52082
6.6232,-0.17757,-0.042006,0.45936
6.6233,-0.50913,0.88981,0.37544
6.6234,-0.65012,1.5234,0.82254
6.6234,-0.41529,1.8045,0.99085
6.6235,0.030031,1.8284,0.59548
6.6236,0.26476,1.7508,0.055291
6.6237,0.54487,1.3279,0.20947
6.6238,0.5444,0.67613,0.73273
6.6238,0.43026,0.21527,0.45795
6.6239,0.25681,0.058285,-0.49959
6.624,-0.20657,-0.14913,-0.86324
6.6241,-0.60558,-0.32698,-0.3005
6.6241,-0.89093,-0.16513,0.20255
6.6242,-0.84368,0.29199,0.14146
6.6243,-0.34279,0.67014,0.01684
6.6244,0.35719,0.67154,0.42783
6.6245,1.1595,0.37619,0.60343
6.6245,1.9162,0.0090749,0.35224
6.6246,1.9712,-0.37581,-0.11451
6.6247,1.7472,-0.86529,0.10394
6.6248,1.3552,-0.83844,0.29985
6.6248,0.64825,-0.48275,-0.22257
6.6249,-0.045655,0.082235,-0.7259
6.625,-0.44691,0.58107,-0.58032
6.6251,-0.95932,1.0482,-0.17841
6.6252,-0.99057,1.6602,-0.31659
6.6252,-0.77679,2.2473,-0.63028
6.6253,-0.32389,2.4325,-0.41557
6.6254,0.080738,2.2744,-0.18945
6.6255,0.3324,1.8711,0.27075
6.6255,0.48265,1.2116,0.51755
6.6256,0.56423,0.72187,0.44055
6.6257,0.48153,0.54066,0.11592
6.6258,0.23623,0.60137,-0.11863
6.6259,-0.066518,0.77623,0.20433
6.6259,-0.4994,1.2555,0.40856
6.626,-0.67079,1.9533,0.74676
6.6261,-0.51362,2.5334,0.92105
6.6262,-0.135,2.8185,0.70943
6.6262,0.078867,2.5892,0.43924
6.6263,0.088503,1.788,0.36674
6.6264,-0.1728,0.86698,0.26196
6.6265,-0.35252,0.25101,-0.29592
6.6266,-0.61522,0.0363,-0.70475
6.6266,-0.95539,0.079522,-0.58051
6.6267,-1.1428,0.45936,0.15352
6.6268,-0.74171,0.96531,0.56685
6.6269,-0.041726,1.441,0.49472
6.627,0.68165,1.7649,-0.20741
6.627,1.5491,1.6027,-0.64291
6.6271,2.2397,1.1879,-0.44448
6.6272,2.0341,0.7607,-0.74648
6.6273,1.3772,0.49641,-0.6881
6.6273,0.72898,0.46244,-0.6184
6.6274,-0.090749,0.55871,-0.93509
6.6275,-0.82731,0.46001,-1.1004
6.6276,-1.1009,0.36487,-1.2376
6.6277,-0.95492,0.51268,-1.1887
6.6277,-0.40959,0.85014,-1.2237
6.6278,0.37319,1.1436,-0.86015
6.6279,1.1427,1.3601,-0.57443
6.628,1.716,1.4457,-0.34213
6.628,1.9545,1.252,-0.3209
6.6281,1.8762,0.91095,-0.24156
6.6282,1.5394,0.69231,-0.19965
6.6283,1.0669,0.71982,-0.34915
6.6284,0.64666,0.77464,-0.061747
6.6284,0.40828,0.82057,0.29311
6.6285,0.41548,1.0047,0.34513
6.6286,0.6024,1.2434,0.099262
6.6287,0.88859,1.2927,-0.27421
6.6287,1.0567,1.3123,-0.37637
6.6288,1.1559,1.3245,-0.32408
6.6289,0.86118,1.3645,-0.58304
6.629,0.36973,1.3301,-0.52999
6.6291,0.076341,1.4585,-0.49771
6.6291,-0.30246,1.4638,-0.56807
6.6292,-0.55347,1.2591,-0.38143
6.6293,-0.40219,0.95305,-0.21162
6.6294,0.038826,0.63328,-0.26504
6.6295,0.57368,0.3484,-0.68099
6.6295,1.0531,-0.048088,-0.8914
6.6296,1.4205,-0.33568,-0.60905
6.6297,1.7363,-0.22322,-0.66864
6.6298,1.3865,0.40032,-1.1109
6.6298,1.0021,1.0346,-1.0169
6.6299,0.86193,1.6774,-0.93134
6.63,0.63262,2.1303,-1.2783
6.6301,0.047339,2.0509,-1.4175
6.6302,-0.19057,1.4295,-1.0639
6.6302,-0.2192,0.66041,-0.75181
6.6303,-0.26167,0.072693,-1.0829
6.6304,0.046965,-0.30761,-1.272
6.6305,0.46048,-0.35018,-1.0477
6.6305,0.7085,-0.2788,-0.7476
6.6306,0.84378,-0.26991,-0.11404
6.6307,1.0577,-0.2584,0.20947
6.6308,1.3411,-0.18795,0.098888
6.6309,1.4806,-0.37441,0.32913
6.6309,1.1964,-0.71804,0.25363
6.631,0.59127,-1.1094,0.23473
6.6311,0.15998,-1.6096,0.53598
6.6312,-0.3194,-2.0215,0.45019
6.6312,-0.77296,-2.3391,0.16438
6.6313,-0.7985,-2.4657,0.074844
6.6314,-0.6678,-2.5199,0.11797
6.6315,-0.4877,-2.5049,0.22538
6.6316,0.012443,-2.3976,0.35588
6.6316,0.56489,-2.1263,0.085416
6.6317,0.94079,-1.9271,-0.13173
6.6318,1.0362,-2.0381,-0.095427
6.6319,0.80991,-2.3031,0.18692
6.632,0.376,-2.5845,0.24633
6.632,-0.038264,-2.7331,-0.072412
6.6321,-0.11966,-2.6559,-0.076622
6.6322,0.0064553,-2.1762,-0.34054
6.6323,0.14361,-1.5657,-0.55497
6.6323,0.23473,-1.2826,-0.41473
6.6324,0.55881,-1.4754,-0.032744
6.6325,0.98589,-1.896,-0.05894
6.6326,1.1127,-2.4336,-0.40472
6.6327,1.005,-2.823,-0.53083
6.6327,0.99833,-2.938,-0.3267
6.6328,0.70915,-2.7207,-0.34166
6.6329,0.21546,-2.4854,-0.49079
6.633,-0.19637,-2.4469,0.051455
6.633,-0.41988,-2.5099,0.38629
6.6331,-0.36365,-2.3515,0.29217
6.6332,-0.046497,-1.9012,0.078587
6.6333,0.53626,-1.2321,0.14819
6.6334,0.89168,-0.53121,0.58977
6.6334,0.89345,-0.012162,0.55114
6.6335,0.71888,-0.021331,0.33643
6.6336,0.21013,-0.68015,0.35598
6.6337,-0.43775,-1.5135,0.73806
6.6337,-0.84509,-1.7554,0.96905
6.6338,-1.1226,-1.2118,0.7056
6.6339,-1.0068,-0.37132,0.75574
6.634,-0.44317,0.37282,1.1691
6.6341,-0.01132,0.73965,1.4089
6.6341,0.17495,0.60437,1.3048
6.6342,0.34129,0.073254,1.2711
6.6343,0.11171,-0.37899,1.0957
6.6344,-0.39116,-0.46778,1.2318
6.6345,-1.0007,-0.15586,1.3232
6.6345,-1.546,0.3426,1.1419
6.6346,-1.9661,0.81412,0.7911
6.6347,-2.0246,0.82956,0.83227
6.6348,-2.0488,0.52878,1.1068
6.6348,-2.0868,0.14436,1.341
6.6349,-1.6883,0.076715,1.1718
6.635,-1.1023,0.28899,0.59978
6.6351,-0.63777,0.40659,0.49762
6.6352,-0.15025,0.44879,0.92246
6.6352,0.25821,0.66602,1.0695
6.6353,0.47376,0.96325,0.59716
6.6354,0.58322,1.0468,0.28057
6.6355,0.52279,1.0997,0.30883
6.6355,0.16447,1.1233,0.27009
6.6356,-0.69764,1.2334,-0.12471
6.6357,-1.2445,1.2144,-0.27019
6.6358,-1.5877,1.1886,-0.12274
6.6359,-1.7213,0.9334,0.37235
6.6359,-1.3752,0.71823,0.62982
6.636,-0.51624,0.54019,0.73684
6.6361,0.44055,0.29217,0.71411
6.6362,1.2369,-0.34344,0.67491
6.6363,1.5047,-1.1431,0.64946
6.6363,1.4622,-2.0094,0.52541
6.6364,1.0281,-2.5419,0.27823
6.6365,0.25775,-2.3701,0.019647
6.6366,-0.38096,-1.5995,0.18861
6.6366,-0.73563,-0.33353,0.4559
6.6367,-0.78474,0.83433,0.30013
6.6368,-0.65741,1.6065,-0.10029
6.6369,-0.36122,1.6239,-0.36337
6.637,-0.31079,1.2381,-0.4195
6.637,-0.4094,0.61223,-0.31594
6.6371,-0.70008,0.060437,0.036206
6.6372,-1.0953,-0.22238,0.25859
6.6373,-1.2859,-0.21873,0.23426
6.6373,-1.2399,-0.25391,0.50221
6.6374,-1.0114,-0.48948,0.67734
6.6375,-0.74835,-0.69549,0.92152
6.6376,-0.32613,-0.8739,0.83208
6.6377,0.013191,-0.86417,0.66359
6.6377,0.20694,-0.76117,0.92124
6.6378,0.043316,-0.49444,0.84003
6.6379,-0.41352,-0.16821,0.82095
6.638,-1.0075,0.18683,0.39948
6.638,-1.7863,0.46263,0.082048
6.6381,-2.41,0.57995,0.23857
6.6382,-2.5155,0.70129,0.5429
6.6383,-2.3605,0.96877,0.37142
6.6384,-1.8214,1.111,0.40865
6.6384,-1.1179,1.0216,0.77717
6.6385,-0.31388,0.74723,1.1985
6.6386,0.31912,0.60259,1.4001
6.6387,0.51063,0.48958,0.76033
6.6388,0.12022,0.24483,0.45795
6.6388,-0.51895,0.10721,0.68183
6.6389,-1.2943,0.17701,1.0227
6.639,-1.9936,0.61372,1.0509
6.6391,-2.4564,1.2172,0.48873
6.6391,-2.3852,1.6748,0.64581
6.6392,-1.7145,1.8264,0.74386
6.6393,-0.89738,1.7893,0.48003
6.6394,0.089533,1.5773,0.15147
6.6395,0.85575,0.99131,0.095052
6.6395,1.1199,0.069699,0.3977
6.6396,1.0751,-0.79008,0.54823
6.6397,0.81178,-1.5724,0.38339
6.6398,0.18692,-2.1434,-0.090655
6.6398,-0.64216,-2.5163,-0.36009
6.6399,-1.1389,-2.5048,-0.44196
6.64,-1.0444,-1.9356,-0.54468
6.6401,-0.74732,-1.0849,-0.6431
6.6402,-0.076061,-0.29863,-0.56021
6.6402,0.76351,0.26635,-0.21031
6.6403,1.6086,0.4951,-0.21714
6.6404,2.2683,0.5095,-0.58266
6.6405,2.6334,0.37703,-0.96456
6.6405,2.3667,0.13088,-1.1738
6.6406,1.3244,-0.15268,-1.3438
6.6407,0.24119,-0.56461,-1.2381
6.6408,-0.84911,-0.72122,-1.238
6.6409,-1.6274,-0.73909,-0.81253
6.6409,-1.6344,-0.38405,-0.43363
6.641,-0.98037,0.23838,-0.61391
6.6411,0.02367,0.871,-0.99749
6.6412,1.132,1.023,-1.1045
6.6413,1.5987,0.86576,-0.73057
6.6413,1.8234,0.74807,-0.3804
6.6414,1.6607,0.94295,-0.66817
6.6415,1.051,1.3973,-1.0789
6.6416,0.41314,1.9155,-0.97597
6.6416,-0.085697,2.5765,-0.24062
6.6417,-0.50295,3.3256,-0.073909
6.6418,-0.58294,3.9952,-0.69783
6.6419,-0.12377,4.1774,-0.74414
6.642,0.20367,3.8674,-0.50445
6.642,0.23005,3.3808,-0.26495
6.6421,0.27861,2.9447,-0.052859
6.6422,0.34279,2.5843,0.0087942
6.6423,0.43466,2.3169,-0.22257
6.6423,0.40313,1.9764,-0.28815
6.6424,0.11292,1.5333,-0.29741
6.6425,-0.1641,1.0131,-0.15427
6.6426,-0.4761,0.49977,-0.12125
6.6427,-0.50763,0.036674,-0.16484
6.6427,-0.45936,-0.083171,-0.26111
6.6428,-0.48499,-0.051081,-0.36599
6.6429,-0.12574,0.13116,0.13173
6.643,0.45655,0.60184,0.2351
6.643,0.8216,0.93172,-0.47161
6.6431,1.198,0.99739,-1.1384
6.6432,1.2123,0.62392,-1.2485
6.6433,0.61372,0.13406,-0.79232
6.6434,0.082422,0.0087942,-0.50155
6.6434,-0.18936,0.33839,-0.6866
6.6435,-0.18112,0.86389,-1.0041
6.6436,0.017027,1.2456,-1.2356
6.6437,0.29479,1.0472,-0.92863
6.6438,0.64376,0.58163,-0.48658
6.6438,1.1226,0.084387,-0.41595
6.6439,1.4631,-0.45814,-0.66855
6.644,1.4298,-1.0409,-0.79803
6.6441,1.1199,-1.6014,-0.68819
6.6441,0.61419,-2.0807,-0.40248
6.6442,0.018992,-2.2071,-0.57892
6.6443,-0.27692,-1.9368,-1.2032
6.6444,-0.48574,-1.7228,-1.4491
6.6445,-0.5676,-1.9497,-1.124
6.6445,-0.64254,-2.3251,-0.97157
6.6446,-0.56507,-2.6338,-1.1256
6.6447,-0.033399,-2.8377,-1.0845
6.6448,0.56507,-2.7351,-1.3147
6.6448,1.1631,-2.3708,-1.406
6.6449,1.7043,-2.0727,-1.2252
6.645,1.9707,-1.8595,-0.80692
6.6451,1.8324,-1.7127,-0.79335
6.6452,1.7515,-1.885,-0.66892
6.6452,1.555,-2.0568,-0.71673
6.6453,0.85379,-2.3101,-1.1453
6.6454,0.045655,-2.4102,-0.97532
6.6455,-0.40725,-2.2552,-0.8072
6.6455,-0.77941,-1.9436,-0.86277
6.6456,-0.70447,-1.6142,-0.98215
6.6457,-0.25485,-1.546,-1.0313
6.6458,0.00074844,-1.7156,-0.88045
6.6459,0.19881,-2.1447,-0.6751
6.6459,0.67294,-2.3351,-0.38676
6.646,1.0802,-2.1269,-0.32679
6.6461,1.1153,-1.705,-0.37974
6.6462,0.90038,-1.5774,0.0065489
6.6462,0.57172,-1.6982,0.50894
6.6463,0.37787,-1.9409,0.83255
6.6464,0.12396,-2.1811,0.54917
6.6465,-0.092339,-2.1426,0.56367
6.6466,-0.0089813,-1.7927,0.82263
6.6466,-0.061934,-1.1704,0.77829
6.6467,-0.24053,-0.74423,0.80673
6.6468,-0.16625,-0.66574,0.91675
6.6469,-0.18075,-0.63824,0.81693
6.647,-0.3644,-0.73366,0.25138
6.647,-0.52849,-0.95754,0.4355
6.6471,-0.69961,-0.92423,0.64956
6.6472,-0.99702,-0.51895,0.43036
6.6473,-1.1514,-0.11105,0.28011
6.6473,-1.1318,0.030873,0.33343
6.6474,-1.0251,0.040135,0.60577
6.6475,-0.68314,0.076061,0.72945
6.6476,-0.2439,0.24483,0.88943
6.6477,0.30873,0.55834,0.95333
6.6477,0.85641,0.87849,1.0971
6.6478,1.0129,1.071,0.84696
6.6479,0.69979,1.0768,0.77745
6.648,0.035551,0.69287,1.0476
6.648,-0.54945,0.22631,0.90262
6.6481,-1.2621,0.016372,0.34185
6.6482,-1.8062,-0.031435,0.47723
6.6483,-1.6976,0.21873,0.89233
6.6484,-1.3334,0.85416,0.73273
6.6484,-0.80794,1.5785,0.31182
6.6485,-0.39995,1.7832,0.33465
6.6486,0.0091684,1.476,0.92639
6.6487,0.11966,1.0982,0.64787
6.6487,0.023763,0.80776,0.47489
6.6488,-0.11526,0.82151,0.56377
6.6489,-0.38994,0.82114,0.92779
6.649,-0.6504,1.0808,1.0445
6.6491,-0.60783,1.4207,0.51942
6.6491,-0.55488,1.985,0.12022
6.6492,-0.42745,2.3369,0.24137
6.6493,-0.44439,2.5335,0.70522
6.6494,-0.38975,2.555,0.95819
6.6495,-0.662,2.2118,0.52821
6.6495,-0.82432,1.3989,0.75191
6.6496,-0.85379,0.56367,0.86558
6.6497,-1.0727,-0.079896,0.86314
6.6498,-0.93163,-0.29367,0.61634
6.6498,-0.74171,-0.36337,0.68239
6.6499,-0.4442,-0.58285,1.1647
6.65,-0.10282,-0.78811,1.2508
6.6501,0.27178,-0.94659,1.2507
6.6502,0.80626,-0.76631,0.7795
6.6502,1.0528,-0.31612,0.45964
6.6503,0.78091,0.28085,0.038077
6.6504,0.49603,0.6025,-0.087007
6.6505,-0.012911,0.60521,0.021518
6.6505,-0.46834,0.26139,0.086445
6.6506,-0.67098,-0.029189,-0.063243
6.6507,-0.43316,-0.16185,-0.33483
6.6508,0.0062682,-0.18215,-0.48639
6.6509,0.52475,-0.36271,-0.046029
6.6509,1.007,-0.63655,-0.032651
6.651,1.2228,-0.80037,-0.42128
6.6511,1.3327,-1.2022,-0.25335
6.6512,1.1389,-1.5346,0.086913
6.6512,0.87325,-1.8024,0.62448
6.6513,0.63169,-1.7389,0.40135
6.6514,0.67622,-1.8058,0.31201
6.6515,0.84612,-1.8126,0.27571
6.6516,1.1315,-1.7475,0.20844
6.6516,1.2595,-1.4042,0.079522
6.6517,1.165,-0.9683,0.018992
6.6518,0.72627,-0.70981,0.15867
6.6519,0.33914,-0.41314,0.11011
6.652,0.075031,-0.073722,0.091029
6.652,-0.29685,0.21209,0.078399
6.6521,-0.27009,0.50969,0.42568
6.6522,-0.33483,0.9407,0.47311
6.6523,-0.21602,1.0025,0.70765
6.6523,0.049771,0.89345,0.68286
6.6524,0.22397,0.75555,0.36711
6.6525,0.29638,0.95286,0.38872
6.6526,0.2091,1.2534,0.68239
6.6527,0.079148,1.839,1.0036
6.6527,0.17383,2.3798,0.91871
6.6528,-0.05604,2.6517,0.3716
6.6529,-0.39443,2.4909,0.35411
6.653,-0.31949,2.2662,0.73956
6.653,-0.14688,2.5744,0.37151
6.6531,-0.42484,3.0095,-0.35373
6.6532,-0.66153,3.1378,-0.26953
6.6533,-0.56985,2.8282,0.28413
6.6534,-0.8289,2.3351,0.37899
6.6534,-0.88971,1.9224,-0.2134
6.6535,-0.46188,1.6228,-0.63983
6.6536,-0.14716,1.5697,-0.73666
6.6537,-0.14426,1.6775,-0.70952
6.6537,-0.22463,1.8002,-0.47545
6.6538,-0.042006,2.0317,-0.37123
6.6539,-0.033306,2.2024,-0.64993
6.654,-0.11638,2.229,-1.0633
6.6541,-0.12761,1.9081,-0.93312
6.6541,-0.43859,1.5831,-0.79943
6.6542,-0.36814,1.3819,-0.91404
6.6543,-0.28123,1.4227,-1.2436
6.6544,-0.12349,1.411,-1.2983
6.6545,0.24521,1.263,-1.0883
6.6545,0.66714,1.0765,-1.1772
6.6546,1.0697,0.91825,-1.1896
6.6547,1.3632,0.85687,-1.2141
6.6548,1.4208,0.76931,-1.1301
6.6548,1.3971,0.58304,-0.84312
6.6549,1.1081,0.53224,-1.1498
6.655,0.70719,0.4834,-1.3331
6.6551,0.35205,0.47433,-1.3532
6.6552,0.15624,0.47358,-1.1018
6.6552,0.18861,0.58229,-0.60717
6.6553,0.5095,0.86342,-0.69624
6.6554,0.86642,0.94388,-0.94135
6.6555,1.3595,0.78315,-0.99627
6.6555,1.8063,0.5546,-0.78689
6.6556,1.907,0.55974,-0.70316
6.6557,1.7582,0.8594,-0.6823
6.6558,1.3955,1.1752,-0.68922
6.6559,0.83442,1.0937,-0.61503
6.6559,-0.003368,0.5313,-0.38498
6.656,-0.41903,-0.2555,-0.085416
6.6561,-0.41894,-0.59904,-0.35738
6.6562,-0.39967,-0.54936,-0.70204
6.6562,-0.067921,-0.16896,-0.4036
6.6563,0.57836,0.2817,0.047994
6.6564,0.96596,0.53794,0.14698
6.6565,1.1502,0.45365,0.063524
6.6566,1.1381,0.11292,0.083639
6.6566,0.9015,-0.26186,0.20489
6.6567,0.66481,-0.55927,0.22631
6.6568,0.36524,-0.70765,-0.012536
6.6569,-0.043878,-0.63889,-0.3789
6.657,-0.35149,-0.64843,-0.031622
6.657,-0.50548,-0.81178,0.53355
6.6571,-0.4167,-0.81169,0.50221
6.6572,-0.042381,-0.59492,0.037703
6.6573,0.52634,-0.41417,-0.40874
6.6573,0.74208,-0.52382,-0.23323
6.6574,0.8318,-0.79073,0.29302
6.6575,1.06,-0.92423,0.33222
6.6576,1.024,-0.92124,-0.052578
6.6577,0.8783,-1.0723,0.19591
6.6577,0.74124,-1.3066,0.50136
6.6578,0.42025,-1.6522,0.52466
6.6579,0.034335,-2.0558,0.17776
6.658,-0.094117,-2.5615,0.14772
6.658,-0.042287,-2.7985,0.28001
6.6581,-0.0018711,-2.6174,0.083358
6.6582,-0.030031,-2.2797,-0.0064553
6.6583,0.024886,-2.0063,0.47058
6.6584,0.26177,-1.8289,0.83405
6.6584,0.45169,-1.8087,0.34812
6.6585,0.57116,-2.1779,-0.10983
6.6586,0.48359,-2.8911,0.19609
6.6587,0.2149,-3.5894,0.63636
6.6588,-0.039293,-3.7202,0.43503
6.6588,-0.20189,-3.3151,0.071851
6.6589,-0.24764,-2.5162,-0.02816
6.659,-0.30022,-1.6718,0.14136
6.6591,-0.46619,-0.96184,0.40687
6.6591,-0.42212,-0.56676,0.34251
6.6592,-0.13416,-0.49463,0.18458
6.6593,0.12649,-0.54131,0.23782
6.6594,0.35458,-0.72665,0.33137
6.6595,0.42081,-0.79952,0.18356
6.6595,0.46001,-0.94276,-0.013472
6.6596,0.34166,-1.1826,-0.15811
6.6597,0.021892,-1.3709,-0.26542
6.6598,-0.47246,-1.4753,-0.2366
6.6598,-1.1407,-1.5051,-0.16962
6.6599,-1.5643,-1.4055,-0.23417
6.66,-1.6431,-0.97447,-0.22276
6.6601,-1.4356,-0.46029,-0.26925
6.6602,-1.1092,-0.22996,0.010104
6.6602,-0.74367,-0.28768,0.18561
6.6603,-0.38395,-0.58257,0.088597
6.6604,-0.095988,-1.0995,0.026757
6.6605,-0.14791,-1.6965,0.24091
6.6605,-0.30097,-1.8549,0.59894
6.6606,-0.24624,-1.2685,0.32482
6.6607,-0.20966,-0.21452,-0.03527
6.6608,-0.24081,0.65704,-0.050146
6.6609,-0.32155,0.94407,0.54777
6.6609,-0.69456,0.84958,1.0246
6.661,-0.88363,0.61419,0.58257
6.6611,-0.82638,0.33306,0.069699
6.6612,-0.65442,0.14716,0.16325
6.6613,-0.69755,0.1975,0.54636
6.6613,-0.80888,0.44448,0.71963
6.6614,-0.68688,0.70288,0.8043
6.6615,-0.35738,0.61008,0.86511
6.6616,-0.34494,0.38255,0.75481
6.6616,-0.49023,0.16831,0.94426
6.6617,-0.47012,0.0062682,1.2811
6.6618,-0.38638,0.11255,1.2221
6.6619,-0.5661,0.33671,0.66986
6.662,-0.62018,0.5429,0.82759
6.662,-0.38479,0.69315,1.2855
6.6621,-0.27608,0.99786,1.153
6.6622,-0.26925,1.0941,1.0681
6.6623,-0.06867,1.1078,0.72505
6.6623,0.20105,0.90412,0.57724
6.6624,0.016279,0.35916,0.42586
6.6625,-0.31014,-0.31304,0.38882
6.6626,-0.71701,-0.75948,0.33998
6.6627,-1.0229,-0.76107,0.24717
6.6627,-1.092,-0.73114,0.35663
6.6628,-1.1264,-0.6141,0.55909
6.6629,-0.94276,-0.45402,0.51343
6.663,-0.4094,-0.63337,0.60362
6.663,0.1002,-0.92311,0.86548
6.6631,0.46151,-1.2677,0.72318
6.6632,0.73488,-1.316,0.54131
6.6633,1.0488,-1.0731,0.40706
6.6634,0.9625,-0.58996,0.19113
6.6634,0.55544,0.079054,0.070541
6.6635,0.23043,0.53607,0.17766
6.6636,0.040322,0.81468,0.23922
6.6637,-0.10357,0.98102,-0.18552
6.6638,-0.13584,1.3116,-0.40416
6.6638,-0.25064,1.6598,-0.30022
6.6639,-0.64553,1.8763,-0.081674
6.664,-0.98954,1.774,0.11788
6.6641,-1.0793,1.1294,0.21593
6.6641,-1.1198,0.20161,0.16035
6.6642,-0.88616,-0.92582,0.39939
6.6643,-0.29133,-1.5167,0.97999
6.6644,0.5545,-1.4669,0.94061
6.6645,1.1063,-0.75424,0.76744
6.6645,1.5319,0.1219,1.0298
6.6646,1.6165,0.72487,1.1201
6.6647,1.0643,1.0936,0.85164
6.6648,0.24268,1.036,0.58089
6.6648,-0.73432,0.7403,0.99272
6.6649,-1.5494,0.61017,1.0016
6.665,-2.1815,0.79494,0.3702
6.6651,-2.165,0.94435,0.093555
6.6652,-1.8181,1.0466,0.39069
6.6652,-1.239,1.1722,0.77408
6.6653,-0.43166,1.4429,0.71458
6.6654,0.48359,1.6538,0.62214
6.6655,1.0744,1.73,0.56919
6.6655,1.1387,1.6041,1.01
6.6656,0.76846,1.488,1.2114
6.6657,-0.0031809,1.532,0.61765
6.6658,-1.0386,1.4676,-0.19637
6.6659,-1.7985,1.2792,-0.28675
6.6659,-2.5746,1.2422,0.16653
6.666,-2.8057,1.6747,0.33409
6.6661,-2.0216,2.625,0.14903
6.6662,-0.7461,3.56,-0.22107
6.6663,0.44177,3.7937,-0.049117
6.6663,1.3498,3.3345,0.088223
6.6664,1.6868,2.4117,0.15147
6.6665,1.4214,1.2211,-0.05342
6.6666,0.7752,0.37955,-0.45805
6.6666,-0.082516,0.2453,-0.58201
6.6667,-1.0287,0.74283,-0.59557
6.6668,-1.7154,1.5165,-0.10141
6.6669,-1.7456,2.106,0.034616
6.667,-1.1138,2.3029,-0.13678
6.667,-0.25166,2.147,-0.69203
6.6671,0.55319,1.6672,-0.83274
6.6672,1.2817,1.0532,-0.28824
6.6673,1.6607,0.85772,-0.5851
6.6673,1.3037,0.96128,-1.1074
6.6674,0.65236,0.89233,-0.99187
6.6675,0.16522,0.54468,-0.24998
